"","out","good"
"50216","1-10-5-216;  X2, X6, X7, X9, X10",FALSE
"50217","1-10-5-217;  X2, X3, X4, X5, X8, X10",FALSE
"50218","1-10-5-218;  X2, X3, X5, X6, X7, X9",FALSE
"50219","1-10-5-219;  X4, X5, X6, X7, X8, X9",FALSE
"50220","1-10-5-220;  X2, X3, X4, X5, X6, X9, X10",FALSE
"50221","1-10-5-221;  X4, X5, X7, X10",FALSE
"50222","1-10-5-222;  X4, X6, X7, X8, X9, X10",FALSE
"50223","1-10-5-223;  X2, X5, X7, X8, X9, X10",FALSE
"50224","1-10-5-224;  X2, X3, X4, X6, X7, X9",FALSE
"50225","1-10-5-225;  X3, X4, X5, X7, X8, X9, X10",FALSE
"50226","1-10-5-226;  X2, X3, X5, X6, X7, X8, X9",FALSE
"50227","1-10-5-227;  X3, X6, X7, X8, X9, X10",FALSE
"50228","1-10-5-228;  X2, X4, X5, X9, X10",FALSE
"50229","1-10-5-229;  X3, X4, X5, X6, X8",FALSE
"50230","1-10-5-230;  X3, X4, X5, X6, X8",FALSE
"50231","1-10-5-231;  X2, X4, X5, X9, X10",FALSE
"50232","1-10-5-232;  X2, X3, X4, X6, X8, X10",FALSE
"50233","1-10-5-233;  X2, X5, X7, X8, X9, X10",FALSE
"50234","1-10-5-234;  X2, X3, X5, X6, X7, X8, X10",FALSE
"50235","1-10-5-235;  X3, X4, X6, X8, X9, X10",FALSE
"50236","1-10-5-236;  X2, X3, X4, X5, X8, X9",FALSE
"50237","1-10-5-237;  X3, X4, X7, X8",FALSE
"50238","1-10-5-238;  X2, X3, X4, X5, X6, X7",FALSE
"50239","1-10-5-239;  X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"50240","1-10-5-240;  X2, X3, X5, X6, X10",FALSE
"50241","1-10-5-241;  X2, X6, X7, X9, X10",FALSE
"50242","1-10-5-242;  X2, X4, X5, X7, X9",FALSE
"50243","1-10-5-243;  X3, X4, X7, X8, X9",FALSE
"50244","1-10-5-244;  X2, X3, X4, X6, X7, X8, X9",FALSE
"50245","1-10-5-245;  X2, X4, X6, X8, X10",FALSE
"50246","1-10-5-246;  X2, X3, X5, X6, X7, X9",FALSE
"50247","1-10-5-247;  X4, X5, X9, X10",FALSE
"50248","1-10-5-248;  X2, X3, X5, X6, X10",FALSE
"50249","1-10-5-249;  X2, X3, X4, X5, X9, X10",FALSE
"50250","1-10-5-250;  X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"50251","1-10-5-251;  X4, X6, X7, X8, X9, X10",FALSE
"50252","1-10-5-252;  X3, X4, X6, X7, X8, X9",FALSE
"50253","1-10-5-253;  X2, X4, X8, X9, X10",FALSE
"50254","1-10-5-254;  X2, X3, X5, X6, X7, X8, X10",FALSE
"50255","1-10-5-255;  X2, X3, X4, X8, X10",FALSE
"50256","1-10-5-256;  X4, X7, X10",FALSE
"50257","1-10-5-257;  X2, X3, X4, X8, X9, X10",FALSE
"50258","1-10-5-258;  X3, X4, X6, X7, X10",FALSE
"50259","1-10-5-259;  X2, X3, X5, X6, X7, X8, X10",FALSE
"50260","1-10-5-260;  X3, X4, X5, X6, X7, X10",FALSE
"50261","1-10-5-261;  X5, X6, X7, X8, X9, X10",FALSE
"50262","1-10-5-262;  X3, X5, X7, X8, X9",FALSE
"50263","1-10-5-263;  X2, X5, X6, X7, X10",FALSE
"50264","1-10-5-264;  X2, X3, X5, X6, X9, X10",FALSE
"50265","1-10-5-265;  X3, X4, X6, X7, X8, X10",FALSE
"50266","1-10-5-266;  X2, X3, X9, X10",FALSE
"50267","1-10-5-267;  X2, X3, X4, X5, X9, X10",FALSE
"50268","1-10-5-268;  X3, X4, X7, X9, X10",FALSE
"50269","1-10-5-269;  X2, X5, X6, X10",FALSE
"50270","1-10-5-270;  X2, X3, X8, X9",FALSE
"50271","1-10-5-271;  X3, X4, X5, X7, X8",FALSE
"50272","1-10-5-272;  X2, X3, X5, X7, X8, X9, X10",FALSE
"50273","1-10-5-273;  X2, X3, X4, X5, X7, X8, X9",FALSE
"50274","1-10-5-274;  X2, X3, X4, X5, X7",FALSE
"50275","1-10-5-275;  X2, X3, X6, X8, X9, X10",FALSE
"50276","1-10-5-276;  X3, X4, X5, X7, X8, X9",FALSE
"50277","1-10-5-277;  X2, X3, X6, X7, X9, X10",FALSE
"50278","1-10-5-278;  X2, X7, X8, X10",FALSE
"50279","1-10-5-279;  X2, X4, X5, X7, X10",FALSE
"50280","1-10-5-280;  X2, X3, X4, X6, X8, X10",FALSE
"50281","1-10-5-281;  X2, X5, X7, X8, X9, X10",FALSE
"50282","1-10-5-282;  X4, X9, X10",FALSE
"50283","1-10-5-283;  X2, X3, X4, X6, X7, X8",FALSE
"50284","1-10-5-284;  X2, X6, X8, X10",FALSE
"50285","1-10-5-285;  X2, X3, X4, X5, X7",FALSE
"50286","1-10-5-286;  X3, X6, X7, X8, X10",FALSE
"50287","1-10-5-287;  X2, X3, X5, X6, X9, X10",FALSE
"50288","1-10-5-288;  X2, X3, X4, X7, X8",FALSE
"50289","1-10-5-289;  X2, X5, X7, X8, X9, X10",FALSE
"50290","1-10-5-290;  X2, X3, X4, X7, X10",FALSE
"50291","1-10-5-291;  X2, X3, X4, X5, X6, X7, X10",FALSE
"50292","1-10-5-292;  X2, X6, X7, X8, X9, X10",FALSE
"50293","1-10-5-293;  X2, X4, X5, X8",FALSE
"50294","1-10-5-294;  X5, X6, X8, X9, X10",FALSE
"50295","1-10-5-295;  X4, X5, X6, X7, X9, X10",FALSE
"50296","1-10-5-296;  X3, X4, X6, X8, X9, X10",FALSE
"50297","1-10-5-297;  X2, X3, X5, X6, X7, X10",FALSE
"50298","1-10-5-298;  X3, X5, X6, X7, X10",FALSE
"50299","1-10-5-299;  X3, X6, X7, X8",FALSE
"50300","1-10-5-300;  X3, X7, X8, X9, X10",FALSE
"50301","1-10-5-301;  X2, X4, X5, X8, X9, X10",FALSE
"50302","1-10-5-302;  X2, X4, X5, X7, X8, X9",FALSE
"50303","1-10-5-303;  X3, X5, X6, X7, X9, X10",FALSE
"50304","1-10-5-304;  X2, X3, X4, X6, X7, X9, X10",FALSE
"50305","1-10-5-305;  X4, X7, X8, X9",FALSE
"50306","1-10-5-306;  X3, X5, X8, X9",FALSE
"50307","1-10-5-307;  X2, X4, X5, X6, X8, X9, X10",FALSE
"50308","1-10-5-308;  X2, X3, X4, X5, X6, X9",FALSE
"50309","1-10-5-309;  X2, X4, X5, X6, X8, X10",FALSE
"50310","1-10-5-310;  X3, X6, X7, X10",FALSE
"50311","1-10-5-311;  X2, X3, X6, X7, X9, X10",FALSE
"50312","1-10-5-312;  X2, X3, X4, X7, X8, X9",FALSE
"50313","1-10-5-313;  X2, X3, X5, X7, X9, X10",FALSE
"50314","1-10-5-314;  X2, X5, X6, X7, X9",FALSE
"50315","1-10-5-315;  X2, X3, X5, X8",FALSE
"50316","1-10-5-316;  X3, X4, X6, X7, X8, X10",FALSE
"50317","1-10-5-317;  X2, X3, X5, X6, X8, X9, X10",FALSE
"50318","1-10-5-318;  X2, X5, X6, X7, X8, X10",FALSE
"50319","1-10-5-319;  X2, X3, X5, X6, X7, X9, X10",FALSE
"50320","1-10-5-320;  X2, X4, X7, X8, X10",FALSE
"50321","1-10-5-321;  X2, X6, X7, X8, X9, X10",FALSE
"50322","1-10-5-322;  X2, X3, X4, X8, X9",FALSE
"50323","1-10-5-323;  X3, X4, X7, X8, X9",FALSE
"50324","1-10-5-324;  X3, X5, X6, X9, X10",FALSE
"50325","1-10-5-325;  X2, X5, X6, X8, X9, X10",FALSE
"50326","1-10-5-326;  X2, X3, X4, X6, X7, X8, X9",FALSE
"50327","1-10-5-327;  X5, X6, X7, X8, X9, X10",FALSE
"50328","1-10-5-328;  X4, X6, X7, X8, X10",FALSE
"50329","1-10-5-329;  X2, X3, X5, X6, X7, X8",FALSE
"50330","1-10-5-330;  X5, X6, X7, X8, X9, X10",FALSE
"50331","1-10-5-331;  X4, X5, X6, X8, X9",FALSE
"50332","1-10-5-332;  X3, X5, X7, X8, X9",FALSE
"50333","1-10-5-333;  X3, X4, X6, X8, X9, X10",FALSE
"50334","1-10-5-334;  X3, X4, X5, X7, X9, X10",FALSE
"50335","1-10-5-335;  X2, X3, X4, X5, X6, X7, X9",FALSE
"50336","1-10-5-336;  X2, X5, X6, X7, X8, X9, X10",FALSE
"50337","1-10-5-337;  X3, X4, X5, X7, X9",FALSE
"50338","1-10-5-338;  X2, X3, X9, X10",FALSE
"50339","1-10-5-339;  X4, X5, X6, X7, X9, X10",FALSE
"50340","1-10-5-340;  X4, X5, X7, X9, X10",FALSE
"50341","1-10-5-341;  X6, X7, X8, X10",FALSE
"50342","1-10-5-342;  X2, X3, X4, X5, X8, X9, X10",FALSE
"50343","1-10-5-343;  X3, X4, X5, X6, X7, X9, X10",FALSE
"50344","1-10-5-344;  X2, X4, X5, X8",FALSE
"50345","1-10-5-345;  X2, X3, X5, X6, X9, X10",FALSE
"50346","1-10-5-346;  X2, X3, X6, X7, X9",FALSE
"50347","1-10-5-347;  X2, X5, X7, X8, X9, X10",FALSE
"50348","1-10-5-348;  X3, X4, X5, X6, X10",FALSE
"50349","1-10-5-349;  X3, X4, X5, X7, X9, X10",FALSE
"50350","1-10-5-350;  X2, X4, X5, X6, X8",FALSE
"50351","1-10-5-351;  X2, X3, X4, X7, X8, X9",FALSE
"50352","1-10-5-352;  X2, X4, X5, X8, X9",FALSE
"50353","1-10-5-353;  X3, X4, X5, X8, X10",FALSE
"50354","1-10-5-354;  X2, X3, X4, X6, X8, X10",FALSE
"50355","1-10-5-355;  X2, X5, X6, X7, X10",FALSE
"50356","1-10-5-356;  X2, X5, X7, X9, X10",FALSE
"50357","1-10-5-357;  X3, X5, X7, X8",FALSE
"50358","1-10-5-358;  X4, X5, X6, X7, X8, X9",FALSE
"50359","1-10-5-359;  X3, X7, X9, X10",FALSE
"50360","1-10-5-360;  X2, X4, X5, X7, X10",FALSE
"50361","1-10-5-361;  X2, X5, X8, X10",FALSE
"50362","1-10-5-362;  X2, X4, X5, X6, X8, X10",FALSE
"50363","1-10-5-363;  X3, X6, X8, X9, X10",FALSE
"50364","1-10-5-364;  X2, X3, X4, X5, X6, X7, X9",FALSE
"50365","1-10-5-365;  X4, X6, X7, X9",FALSE
"50366","1-10-5-366;  X4, X5, X6, X7, X9",FALSE
"50367","1-10-5-367;  X3, X5, X6, X7, X8, X10",FALSE
"50368","1-10-5-368;  X2, X4, X6, X7, X8, X9",FALSE
"50369","1-10-5-369;  X2, X4, X5, X6, X8, X9",FALSE
"50370","1-10-5-370;  X2, X3, X5, X6, X10",FALSE
"50371","1-10-5-371;  X3, X4, X5, X6, X10",FALSE
"50372","1-10-5-372;  X2, X4, X6, X7, X8, X10",FALSE
"50373","1-10-5-373;  X3, X5, X8, X10",FALSE
"50374","1-10-5-374;  X2, X4, X6, X8",FALSE
"50375","1-10-5-375;  X3, X4, X6, X9, X10",FALSE
"50376","1-10-5-376;  X2, X3, X4, X5, X10",FALSE
"50377","1-10-5-377;  X2, X3, X4, X5, X7, X10",FALSE
"50378","1-10-5-378;  X2, X4, X5, X8, X10",FALSE
"50379","1-10-5-379;  X2, X3, X4, X7, X8, X10",FALSE
"50380","1-10-5-380;  X4, X5, X7, X8, X9",FALSE
"50381","1-10-5-381;  X2, X3, X4, X6, X8, X9",FALSE
"50382","1-10-5-382;  X3, X4, X5, X6, X7, X8",FALSE
"50383","1-10-5-383;  X2, X5, X8, X9, X10",FALSE
"50384","1-10-5-384;  X3, X4, X5, X8, X9",FALSE
"50385","1-10-5-385;  X2, X3, X4, X8, X9",FALSE
"50386","1-10-5-386;  X2, X3, X5, X6, X7, X10",FALSE
"50387","1-10-5-387;  X3, X4, X5, X6, X7, X10",FALSE
"50388","1-10-5-388;  X4, X6, X7, X8, X9, X10",FALSE
"50389","1-10-5-389;  X3, X4, X6, X8, X9, X10",FALSE
"50390","1-10-5-390;  X4, X5, X6, X7, X8, X10",FALSE
"50391","1-10-5-391;  X3, X7, X8, X9, X10",FALSE
"50392","1-10-5-392;  X3, X5, X6, X7, X8, X9, X10",FALSE
"50393","1-10-5-393;  X2, X3, X4, X6, X7, X9",FALSE
"50394","1-10-5-394;  X2, X5, X6, X8, X10",FALSE
"50395","1-10-5-395;  X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"50396","1-10-5-396;  X3, X5, X7, X9, X10",FALSE
"50397","1-10-5-397;  X2, X3, X4, X5, X6, X7, X10",FALSE
"50398","1-10-5-398;  X2, X3, X4, X6, X8, X9, X10",FALSE
"50399","1-10-5-399;  X2, X3, X4, X6, X8, X9",FALSE
"50400","1-10-5-400;  X3, X5, X6, X7, X8, X10",FALSE
"50401","1-10-5-401;  X2, X3, X5, X7, X8, X9, X10",FALSE
"50402","1-10-5-402;  X4, X5, X7, X8, X10",FALSE
"50403","1-10-5-403;  X3, X4, X8, X9, X10",FALSE
"50404","1-10-5-404;  X3, X5, X7, X8, X9, X10",FALSE
"50405","1-10-5-405;  X2, X3, X4, X6, X7, X8, X10",FALSE
"50406","1-10-5-406;  X3, X4, X5, X7, X9, X10",FALSE
"50407","1-10-5-407;  X2, X3, X4, X6, X8, X10",FALSE
"50408","1-10-5-408;  X2, X5, X6, X9, X10",FALSE
"50409","1-10-5-409;  X2, X4, X7, X8, X9",FALSE
"50410","1-10-5-410;  X2, X3, X4, X5, X7, X8",FALSE
"50411","1-10-5-411;  X2, X3, X7, X8",FALSE
"50412","1-10-5-412;  X2, X3, X5, X6, X8",FALSE
"50413","1-10-5-413;  X3, X5, X9, X10",FALSE
"50414","1-10-5-414;  X2, X3, X6, X8, X10",FALSE
"50415","1-10-5-415;  X2, X4, X5, X8, X10",FALSE
"50416","1-10-5-416;  X3, X4, X8, X9, X10",FALSE
"50417","1-10-5-417;  X2, X3, X5, X6, X7, X9, X10",FALSE
"50418","1-10-5-418;  X5, X6, X8, X10",FALSE
"50419","1-10-5-419;  X4, X5, X6, X7, X9, X10",FALSE
"50420","1-10-5-420;  X3, X4, X5, X6, X9",FALSE
"50421","1-10-5-421;  X2, X4, X5, X6, X8, X9",FALSE
"50422","1-10-5-422;  X2, X3, X4, X5, X6, X9, X10",FALSE
"50423","1-10-5-423;  X2, X3, X6, X7, X8, X9, X10",FALSE
"50424","1-10-5-424;  X2, X3, X6, X7, X9, X10",FALSE
"50425","1-10-5-425;  X3, X4, X5, X8, X9, X10",FALSE
"50426","1-10-5-426;  X2, X3, X4, X6, X8, X9",FALSE
"50427","1-10-5-427;  X4, X5, X6, X9",FALSE
"50428","1-10-5-428;  X2, X5, X7, X8, X10",FALSE
"50429","1-10-5-429;  X2, X3, X4, X6, X9, X10",FALSE
"50430","1-10-5-430;  X3, X5, X6, X9, X10",FALSE
"50431","1-10-5-431;  X3, X5, X9, X10",FALSE
"50432","1-10-5-432;  X3, X4, X6, X7, X8",FALSE
"50433","1-10-5-433;  X2, X3, X5, X7, X8, X9",FALSE
"50434","1-10-5-434;  X6, X7, X8, X9, X10",FALSE
"50435","1-10-5-435;  X4, X5, X6, X7, X8",FALSE
"50436","1-10-5-436;  X4, X5, X6, X9, X10",FALSE
"50437","1-10-5-437;  X3, X4, X5, X7, X8",FALSE
"50438","1-10-5-438;  X2, X3, X5, X9, X10",FALSE
"50439","1-10-5-439;  X2, X4, X6, X7, X9",FALSE
"50440","1-10-5-440;  X2, X3, X4, X5, X6, X9",FALSE
"50441","1-10-5-441;  X2, X4, X5, X7, X9, X10",FALSE
"50442","1-10-5-442;  X2, X3, X4, X6, X8, X10",FALSE
"50443","1-10-5-443;  X3, X4, X6, X7, X8",FALSE
"50444","1-10-5-444;  X2, X3, X6, X7, X9, X10",FALSE
"50445","1-10-5-445;  X2, X3, X6, X7, X8",FALSE
"50446","1-10-5-446;  X3, X5, X7, X9, X10",FALSE
"50447","1-10-5-447;  X2, X5, X6, X7, X9, X10",FALSE
"50448","1-10-5-448;  X3, X4, X6, X8, X9",FALSE
"50449","1-10-5-449;  X2, X3, X4, X5, X6, X10",FALSE
"50450","1-10-5-450;  X3, X4, X5, X8, X10",FALSE
"50451","1-10-5-451;  X2, X4, X5, X6, X8, X10",FALSE
"50452","1-10-5-452;  X4, X5, X6, X7",FALSE
"50453","1-10-5-453;  X2, X4, X6, X7, X8, X10",FALSE
"50454","1-10-5-454;  X3, X4, X5, X7, X8, X10",FALSE
"50455","1-10-5-455;  X2, X3, X5, X6, X7, X9",FALSE
"50456","1-10-5-456;  X2, X3, X4, X5, X7, X8",FALSE
"50457","1-10-5-457;  X3, X4, X5, X6, X7, X9",FALSE
"50458","1-10-5-458;  X4, X5, X6, X7, X8",FALSE
"50459","1-10-5-459;  X2, X4, X5, X6, X8, X9, X10",FALSE
"50460","1-10-5-460;  X2, X3, X4, X5, X9",FALSE
"50461","1-10-5-461;  X2, X4, X6, X7, X8, X9",FALSE
"50462","1-10-5-462;  X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"50463","1-10-5-463;  X3, X4, X5, X8, X10",FALSE
"50464","1-10-5-464;  X2, X4, X5, X6, X7, X9",FALSE
"50465","1-10-5-465;  X2, X4, X5, X7, X10",FALSE
"50466","1-10-5-466;  X2, X4, X6, X7, X8, X10",FALSE
"50467","1-10-5-467;  X2, X3, X7, X8, X10",FALSE
"50468","1-10-5-468;  X2, X3, X4, X5, X6, X10",FALSE
"50469","1-10-5-469;  X2, X3, X5, X7, X9",FALSE
"50470","1-10-5-470;  X3, X4, X6, X8, X9, X10",FALSE
"50471","1-10-5-471;  X2, X3, X5, X9, X10",FALSE
"50472","1-10-5-472;  X2, X4, X6, X7, X8, X9, X10",FALSE
"50473","1-10-5-473;  X4, X7, X8, X9, X10",FALSE
"50474","1-10-5-474;  X3, X4, X7, X8, X9, X10",FALSE
"50475","1-10-5-475;  X2, X3, X5, X7, X8, X9, X10",FALSE
"50476","1-10-5-476;  X3, X5, X6, X8, X9",FALSE
"50477","1-10-5-477;  X3, X4, X5, X6, X8",FALSE
"50478","1-10-5-478;  X4, X7, X8, X9",FALSE
"50479","1-10-5-479;  X2, X4, X5, X8, X9, X10",FALSE
"50480","1-10-5-480;  X2, X4, X5, X6, X7, X9",FALSE
"50481","1-10-5-481;  X4, X5, X7, X8, X9",FALSE
"50482","1-10-5-482;  X3, X5, X6, X7, X9, X10",FALSE
"50483","1-10-5-483;  X2, X3, X4, X5, X6, X8, X10",FALSE
"50484","1-10-5-484;  X2, X3, X4, X5, X6, X7, X8",FALSE
"50485","1-10-5-485;  X2, X4, X5, X7, X8, X10",FALSE
"50486","1-10-5-486;  X2, X3, X4, X5, X10",FALSE
"50487","1-10-5-487;  X4, X5, X6, X7, X8, X9, X10",FALSE
"50488","1-10-5-488;  X2, X3, X4, X5, X6, X9",FALSE
"50489","1-10-5-489;  X2, X4, X5, X6, X7, X8",FALSE
"50490","1-10-5-490;  X3, X4, X6, X7, X8",FALSE
"50491","1-10-5-491;  X2, X4, X5, X9, X10",FALSE
"50492","1-10-5-492;  X3, X4, X6, X7, X9",FALSE
"50493","1-10-5-493;  X2, X3, X7, X9, X10",FALSE
"50494","1-10-5-494;  X2, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"50495","1-10-5-495;  X2, X3, X4, X5, X8, X9",FALSE
"50496","1-10-5-496;  X2, X3, X4, X8, X9",FALSE
"50497","1-10-5-497;  X2, X4, X6, X8, X9, X10",FALSE
"50498","1-10-5-498;  X2, X4, X5, X6, X8, X9",FALSE
"50499","1-10-5-499;  X3, X4, X6, X7, X8, X9",FALSE
"50500","1-10-5-500;  X2, X5, X6, X7, X8, X10",FALSE
"50501","1-10-9-1;  X3, X4, X5, X6, X7, X8, X9",FALSE
"50502","1-10-9-2;  X4, X5, X8, X9, X10",FALSE
"50503","1-10-9-3;  X2, X3, X4, X5, X7, X8, X10",FALSE
"50504","1-10-9-4;  X3, X5, X7, X9, X10",FALSE
"50505","1-10-9-5;  X2, X3, X4, X5, X6, X9, X10",FALSE
"50506","1-10-9-6;  X2, X4, X5, X6, X9, X10",FALSE
"50507","1-10-9-7;  X2, X4, X6, X9, X10",FALSE
"50508","1-10-9-8;  X2, X3, X5, X6, X7, X8, X9",FALSE
"50509","1-10-9-9;  X2, X4, X5, X7, X8, X9",FALSE
"50510","1-10-9-10;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"50511","1-10-9-11;  X2, X3, X6, X9, X10",FALSE
"50512","1-10-9-12;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"50513","1-10-9-13;  X5, X6, X7, X8, X9, X10",FALSE
"50514","1-10-9-14;  X6, X8, X9, X10",FALSE
"50515","1-10-9-15;  X3, X6, X8, X9, X10",FALSE
"50516","1-10-9-16;  X2, X3, X5, X8, X9, X10",FALSE
"50517","1-10-9-17;  X2, X5, X8, X9",FALSE
"50518","1-10-9-18;  X2, X4, X6, X8, X9, X10",FALSE
"50519","1-10-9-19;  X3, X5, X6, X8, X9, X10",FALSE
"50520","1-10-9-20;  X3, X6, X7, X8, X10",FALSE
"50521","1-10-9-21;  X3, X5, X7, X10",FALSE
"50522","1-10-9-22;  X2, X4, X5, X8",FALSE
"50523","1-10-9-23;  X2, X4, X6, X7, X8, X9, X10",FALSE
"50524","1-10-9-24;  X2, X3, X4, X5",FALSE
"50525","1-10-9-25;  X2, X3, X5, X8, X9",FALSE
"50526","1-10-9-26;  X4, X7, X8",FALSE
"50527","1-10-9-27;  X2, X3, X5, X6, X7, X9",FALSE
"50528","1-10-9-28;  X2, X4, X5, X6, X7, X8, X9",FALSE
"50529","1-10-9-29;  X2, X7, X8, X9",FALSE
"50530","1-10-9-30;  X5, X6, X7, X8, X9",FALSE
"50531","1-10-9-31;  X2, X4, X6, X7, X9, X10",FALSE
"50532","1-10-9-32;  X2, X3, X5, X7, X8, X10",FALSE
"50533","1-10-9-33;  X3, X6, X7, X8, X9, X10",FALSE
"50534","1-10-9-34;  X2, X3, X4, X10",FALSE
"50535","1-10-9-35;  X2, X3, X6, X7, X8, X9, X10",FALSE
"50536","1-10-9-36;  X2, X3, X6, X7, X9, X10",FALSE
"50537","1-10-9-37;  X2, X3, X5, X7",FALSE
"50538","1-10-9-38;  X3, X4, X5, X6, X7, X8",FALSE
"50539","1-10-9-39;  X2, X4, X6, X7, X9, X10",FALSE
"50540","1-10-9-40;  X4, X5, X7, X8",FALSE
"50541","1-10-9-41;  X2, X4, X5, X6, X8",FALSE
"50542","1-10-9-42;  X3, X5, X7, X9, X10",FALSE
"50543","1-10-9-43;  X3, X6, X7, X8",FALSE
"50544","1-10-9-44;  X2, X4, X5, X7, X8, X10",FALSE
"50545","1-10-9-45;  X3, X4, X5, X6, X8, X9, X10",FALSE
"50546","1-10-9-46;  X3, X4, X6, X7, X8",FALSE
"50547","1-10-9-47;  X2, X3, X4, X6, X7, X9",FALSE
"50548","1-10-9-48;  X2, X6, X7, X8, X9",FALSE
"50549","1-10-9-49;  X3, X5, X6, X7, X8, X9, X10",FALSE
"50550","1-10-9-50;  X2, X5, X6, X8",FALSE
"50551","1-10-9-51;  X4, X5, X6, X7, X9",FALSE
"50552","1-10-9-52;  X4, X5, X8, X9, X10",FALSE
"50553","1-10-9-53;  X3, X4, X5, X7, X9, X10",FALSE
"50554","1-10-9-54;  X3, X4, X6, X8, X10",FALSE
"50555","1-10-9-55;  X2, X3, X5, X8, X9, X10",FALSE
"50556","1-10-9-56;  X4, X5, X6, X7, X8, X10",FALSE
"50557","1-10-9-57;  X3, X4, X6, X7, X8, X9, X10",FALSE
"50558","1-10-9-58;  X2, X6, X7, X8, X9, X10",FALSE
"50559","1-10-9-59;  X2, X4, X6, X8, X10",FALSE
"50560","1-10-9-60;  X2, X5, X6, X8, X9, X10",FALSE
"50561","1-10-9-61;  X3, X4, X6, X7, X8",FALSE
"50562","1-10-9-62;  X3, X7, X9, X10",FALSE
"50563","1-10-9-63;  X3, X4, X6, X7, X8",FALSE
"50564","1-10-9-64;  X4, X5, X6, X7, X9",FALSE
"50565","1-10-9-65;  X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"50566","1-10-9-66;  X3, X4, X5, X7, X8, X10",FALSE
"50567","1-10-9-67;  X4, X6, X7, X8, X10",FALSE
"50568","1-10-9-68;  X2, X4, X5, X6, X7, X8, X10",FALSE
"50569","1-10-9-69;  X2, X4, X5, X6, X9, X10",FALSE
"50570","1-10-9-70;  X3, X4, X7, X8, X9, X10",FALSE
"50571","1-10-9-71;  X2, X3, X5, X7, X8, X10",FALSE
"50572","1-10-9-72;  X3, X6, X7, X9, X10",FALSE
"50573","1-10-9-73;  X2, X3, X4, X6, X7, X8",FALSE
"50574","1-10-9-74;  X2, X3, X4, X8, X10",FALSE
"50575","1-10-9-75;  X2, X3, X4, X5, X9, X10",FALSE
"50576","1-10-9-76;  X2, X3, X5, X9, X10",FALSE
"50577","1-10-9-77;  X2, X3, X4, X5, X10",FALSE
"50578","1-10-9-78;  X2, X4, X5, X7, X9, X10",FALSE
"50579","1-10-9-79;  X3, X4, X5, X6, X7, X8",FALSE
"50580","1-10-9-80;  X2, X4, X6, X7, X8, X9",FALSE
"50581","1-10-9-81;  X2, X4, X6, X7, X8",FALSE
"50582","1-10-9-82;  X2, X3, X4, X6, X7, X9, X10",FALSE
"50583","1-10-9-83;  X3, X5, X6, X8, X10",FALSE
"50584","1-10-9-84;  X4, X5, X6, X7, X8, X9",FALSE
"50585","1-10-9-85;  X2, X3, X4, X10",FALSE
"50586","1-10-9-86;  X2, X3, X4, X5, X6, X7",FALSE
"50587","1-10-9-87;  X2, X3, X4, X6, X9, X10",FALSE
"50588","1-10-9-88;  X2, X4, X5, X6, X8, X9, X10",FALSE
"50589","1-10-9-89;  X3, X5, X6, X7, X10",FALSE
"50590","1-10-9-90;  X2, X5, X6, X7, X10",FALSE
"50591","1-10-9-91;  X2, X3, X6, X7, X8, X9, X10",FALSE
"50592","1-10-9-92;  X2, X3, X5, X7, X8, X9",FALSE
"50593","1-10-9-93;  X2, X3, X7, X8, X9, X10",FALSE
"50594","1-10-9-94;  X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"50595","1-10-9-95;  X2, X6, X7, X8, X9, X10",FALSE
"50596","1-10-9-96;  X3, X9, X10",FALSE
"50597","1-10-9-97;  X2, X3, X4, X5, X8, X10",FALSE
"50598","1-10-9-98;  X2, X6",FALSE
"50599","1-10-9-99;  X2, X3, X6, X8, X10",FALSE
"50600","1-10-9-100;  X2, X3, X4, X5, X6, X7, X8, X9",FALSE
"50601","1-10-9-101;  X5, X6, X7, X9, X10",FALSE
"50602","1-10-9-102;  X5, X6, X7, X8, X9, X10",FALSE
"50603","1-10-9-103;  X2, X4, X5, X6, X7, X10",FALSE
"50604","1-10-9-104;  X2, X4, X6, X7, X9, X10",FALSE
"50605","1-10-9-105;  X2, X3, X5, X6, X7, X9, X10",FALSE
"50606","1-10-9-106;  X3, X4, X7, X8, X9, X10",FALSE
"50607","1-10-9-107;  X4, X5, X6, X7, X8",FALSE
"50608","1-10-9-108;  X2, X3, X5, X7, X9, X10",FALSE
"50609","1-10-9-109;  X2, X4, X5, X9, X10",FALSE
"50610","1-10-9-110;  X4, X6, X7, X8, X9, X10",FALSE
"50611","1-10-9-111;  X2, X3, X7",FALSE
"50612","1-10-9-112;  X2, X3, X4, X5, X6, X7",FALSE
"50613","1-10-9-113;  X3, X4, X5, X7, X8, X9, X10",FALSE
"50614","1-10-9-114;  X2, X5, X6, X7, X8, X10",FALSE
"50615","1-10-9-115;  X2, X5, X6, X7, X8, X9, X10",FALSE
"50616","1-10-9-116;  X2, X3, X4, X5, X8, X10",FALSE
"50617","1-10-9-117;  X2, X3, X5, X6, X7, X9",FALSE
